citekey,entry_type,title,author,year,journal,doi,url,pages,volume,number,scopus_type,note,open_access_flag,gold_oa,green_oa
Comşa2026600,ARTICLE,Anti-inflammatory Pathways of Novel Anti-diabetic Therapies. A Literature Review,"Comşa, Adina David and Comşa, Horaţiu and Cismaru, Gabriel and Roşu, Radu and Pop, Dana",2026,In Vivo,10.21873/invivo.14224,https://www.scopus.com/pages/publications/105026521135?origin=resultslist,600 - 627,40,1,Review,Cited by: 3; All Open Access; Gold Open Access; Green Open Access,True,True,True
Luo2026,ARTICLE,GLP-1 receptor agonists in eye disease: a comprehensive review of current research and future potential,"Luo, Yu and Xia, Yanting and Gong, Xiaohong and Hao, Meiling and Wei, Qiping and Liao, Liang",2026,BMC Ophthalmology,10.1186/s12886-025-04559-x,https://www.scopus.com/pages/publications/105026978849?origin=resultslist,,26,1,Review,Cited by: 8; All Open Access; Gold Open Access; Green Open Access,True,True,True
Bojórquez-González2026,ARTICLE,Biomarkers and Endothelial Damage in Obesity: An Insight into the Pharmacological Modulation,"Bojórquez-González, Arturo Yonatan and Gómez-Sánchez, Eduardo and Suarez-Rico, Daniel Osmar and Beltrán-Ramírez, Alberto and Balleza-Alejandri, Luis Ricardo and López-Murillo, Luis Daniel and Ramírez-Lizardo, Ernesto Javier and García-Galindo, Jesús Jonathan",2026,International Journal of Molecular Sciences,10.3390/ijms27083694,https://www.scopus.com/pages/publications/105037063049?origin=resultslist,,27,8,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Ghusn2024,ARTICLE,"Glucagon-like Receptor-1 agonists for obesity: Weight loss outcomes, tolerability, side effects, and risks","Ghusn, Wissam and Hurtado, Maria D.",2024,Obesity Pillars,10.1016/j.obpill.2024.100127,https://www.scopus.com/pages/publications/85202950470?origin=resultslist,,12,,Review,Cited by: 115; All Open Access; Gold Open Access; Green Open Access,True,True,True
Klausen2026875,ARTICLE,Therapeutic Potential of Incretin-Based Therapies for Alcohol Use Disorder: A Narrative Review of Available Clinical Evidence,"Klausen, Mette Kruse and Fink-Jensen, Anders",2026,Biological Psychiatry,10.1016/j.biopsych.2026.07.010,https://www.scopus.com/pages/publications/105047402376?origin=resultslist,875 - 885,100,8,Review,Cited by: 0; All Open Access; Hybrid Gold Open Access,True,True,False
Scheen2024,ARTICLE,Similar incidence of stroke with SGLT2 inhibitors and GLP-1 receptor agonists in real-world cohort studies among patients with type 2 diabetes,"Scheen, André J.",2024,Diabetes Epidemiology and Management,10.1016/j.deman.2023.100179,https://www.scopus.com/pages/publications/85174701329?origin=resultslist,,13,,Review,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Urkon2025,ARTICLE,Antidiabetic GLP-1 Receptor Agonists Have Neuroprotective Properties in Experimental Animal Models of Alzheimer’s Disease,"Urkon, Melinda and Ferencz, Elek and Szász, József Attila and Szabo, Monica Iudita Maria and Orbán-Kis, Károly and Szatmári, Szabolcs and Nagy, Előd Ernő",2025,Pharmaceuticals,10.3390/ph18050614,https://www.scopus.com/pages/publications/105006529539?origin=resultslist,,18,5,Review,Cited by: 33; All Open Access; Gold Open Access; Green Open Access,True,True,True
Febrey2025,ARTICLE,"What Are the Experiences, Views and Perceptions of Patients, Carers and Clinicians of Glucagon-like Peptide-1 Receptor Agonists (GLP-1 RAs)? A Scoping Review","Febrey, Sam and Nunns, Michael and Buckland, Jill and Abbott, Rebecca and Bethel, Alison and Whear, Rebecca and Boddy, Kate and Melendez-Torres, G.J. and Coon, Jo Thompson and Shaw, Liz",2025,Health Expectations,10.1111/hex.70251,https://www.scopus.com/pages/publications/105002459766?origin=resultslist,,28,2,Review,Cited by: 15; All Open Access; Gold Open Access; Green Open Access,True,True,True
Gianoli2025,ARTICLE,"Harnessing adiponectin for sepsis: current knowledge, clinical insights and future therapies","Gianoli, Stefano and Tang, Justin and Odegard, Kirsten C. and Yuki, Koichi and Koutsogiannaki, Sophia",2025,Critical Care,10.1186/s13054-025-05516-2,https://www.scopus.com/pages/publications/105010565854?origin=resultslist,,29,1,Review,Cited by: 9; All Open Access; Gold Open Access; Green Open Access,True,True,True
Scheen2024,ARTICLE,Paradoxical real-life underuse of GLP-1 receptor agonists in type 2 diabetes patients with atherosclerotic cardiovascular disease: Underuse of GLP-1RAs in patients with ASCVD,"Scheen, André J.",2024,Diabetes Epidemiology and Management,10.1016/j.deman.2024.100197,https://www.scopus.com/pages/publications/85182894534?origin=resultslist,,14,,Review,Cited by: 7; All Open Access; Gold Open Access; Green Open Access,True,True,True
Martinelli2024,ARTICLE,Potential role of glucagon-like peptide-1 (GLP-1) receptor agonists in substance use disorder: A systematic review of randomized trials,"Martinelli, Silvia and Mazzotta, Alessandro and Longaroni, Mattia and Petrucciani, Niccolò",2024,Drug and Alcohol Dependence,10.1016/j.drugalcdep.2024.112424,https://www.scopus.com/pages/publications/85203847719?origin=resultslist,,264,,Review,Cited by: 48; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Yang2025,ARTICLE,Research Progress on the Association Between GLP-1 Receptor Agonists and Cardiomyopathy,"Yang, Xiao and Li, Xinghui",2025,Reviews in Cardiovascular Medicine,10.31083/RCM37180,https://www.scopus.com/pages/publications/105016902870?origin=resultslist,,26,8,Review,Cited by: 5; All Open Access; Gold Open Access; Green Open Access,True,True,True
Sufaru2026,ARTICLE,"GLP-1 Receptor Agonists in Periodontology: Mechanisms, Clinical Evidence, and Implications for Care","Sufaru, Irina-Georgeta and Vasiliu, Bogdan Constantin and Hancianu, Monica and Stratul, Stefan-Ioan and Tatarciuc, Monica Silvia and Iovan, Gianina and Tatarciuc, Diana and Rudnic, Ioana and Hanu, Diana and Paduraru, Sorina and Solomon, Sorina Mihaela",2026,Biomolecules,10.3390/biom16060857,https://www.scopus.com/pages/publications/105043054438?origin=resultslist,,16,6,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Gong2026,ARTICLE,"Glucagon-like Peptide-1 Receptor Agonists and Ocular Disease: Mechanisms, Evidence and Therapeutic Perspectives","Gong, Xiaoming and Örge, Faruk H.",2026,International Journal of Molecular Sciences,10.3390/ijms27031432,https://www.scopus.com/pages/publications/105030119966?origin=resultslist,,27,3,Review,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
Persson2025,ARTICLE,A Closer Look at the Dermatological Profile of GLP-1 Agonists,"Persson, Calista and Eaton, Allison and Mayrovitz, Harvey N.",2025,Diseases,10.3390/diseases13050127,https://www.scopus.com/pages/publications/105006413787?origin=resultslist,,13,5,Review,Cited by: 30; All Open Access; Gold Open Access; Green Open Access,True,True,True
Zarei2026,ARTICLE,"GLP-1 receptor agonists as multisystem therapies: from glycemic control to cardiorenal, neuroimmune, and metabolic disease","Zarei, Malek and Hajiani, Yasamin",2026,Diabetology and Metabolic Syndrome,10.1186/s13098-026-02196-y,https://www.scopus.com/pages/publications/105047624439?origin=resultslist,,18,1,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Alhindi2026201,ARTICLE,Mitochondrial remodeling as a effector of glp-1 therapy in obesity and diabetes: review,"Alhindi, Yosra",2026,Journal of Advanced Pharmacy Education and Research,10.51847/BfYe5LNqZa,https://www.scopus.com/pages/publications/105038388363?origin=resultslist,201 - 210,16,1,Review,Cited by: 0; All Open Access; Hybrid Gold Open Access,True,True,False
Heisey20266533,ARTICLE,"Rates of, Reasons for, and Reactions to Discontinuation of GLP-1 Receptor Agonists: A Narrative Review","Heisey, Henry D. and Gregg, L. Parker and Verrico, Christopher D. and Villareal, Dennis T. and Fletcher, Terri L.",2026,"Diabetes, Obesity and Metabolism",10.1111/dom.70913,https://www.scopus.com/pages/publications/105040815404?origin=resultslist,6533 - 6549,28,8,Review,Cited by: 0; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Danesh-Meyer2026554,ARTICLE,Is There a Causal Link Between GLP-1 Receptor Agonists and Non-Arteritic Anterior Ischaemic Optic Neuropathy? A Critique of the Clinical Evidence,"Danesh-Meyer, Helen V. and Rizzo, Joseph F.",2026,Clinical and Experimental Ophthalmology,10.1111/ceo.70096,https://www.scopus.com/pages/publications/105036219670?origin=resultslist,554 - 564,54,4,Review,Cited by: 0; All Open Access; Hybrid Gold Open Access,True,True,False
Alharbi2024,ARTICLE,Anti-inflammatory role of glucagon-like peptide 1 receptor agonists and its clinical implications,"Alharbi, Saleh Hadi",2024,Therapeutic Advances in Endocrinology and Metabolism,10.1177/20420188231222367,https://www.scopus.com/pages/publications/85183654704?origin=resultslist,,15,,Review,Cited by: 299; All Open Access; Gold Open Access; Green Open Access,True,True,True
Facciorusso2026737,ARTICLE,Practical management of glucagon-like peptide-1 receptor agonists in gastroenterology: a position paper by the Italian Society of Gastroenterology (SIGE),"Facciorusso, Antonio and Giannini, Edoardo G and Tacelli, Matteo and Zanetto, Alberto and Spada, Cristiano and Boskoski, Ivo and Furnari, Manuele and Pennisi, Grazia and Capurso, Gabriele and Vitello, Alessandro and Marasco, Giovanni and Sarnelli, Giovanni and Frulloni, Luca and Maida, Marcello",2026,Digestive and Liver Disease,10.1016/j.dld.2026.02.018,https://www.scopus.com/pages/publications/105033114468?origin=resultslist,737 - 746,58,6,Review,Cited by: 1; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Sioufi2026,ARTICLE,The effect of GLP-1 receptor agonists on autophagy: insights gathered from research evaluating neurodegenerative disorders with these agents,"Sioufi, Maria-Christina and Heroiu, Isabela and Wong, Sabrina and Le, Gia Han and Dri, Christine E. and Zheng, Yang Jing and Teopiz, Kayla M. and Rhee, Taeho Greg and Lo, Heidi Ka Ying and Guillen-Burgos, Hernan F. and Mcintyre, Roger S.",2026,Acta Neuropsychiatrica,10.1017/neu.2026.10060,https://www.scopus.com/pages/publications/105030617580?origin=resultslist,,38,,Review,Cited by: 3; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Mendonça2026,ARTICLE,Efficacy and safety of GLP-1 receptor agonists in Parkinson’s disease: a systematic review and meta-analysis of randomized clinical trials,"Mendonça, Miguel F. and Interaminense, Arthur C. and do R. Barros, Guilherme S. T. and Rabelo, Luciana A. and de Oliveira, Pedro G. and Sales, Rafael F. and de C. Lyra, Arine M. V. and de S. e Silva, Hugo R.",2026,Neurological Sciences,10.1007/s10072-026-09084-3,https://www.scopus.com/pages/publications/105038473409?origin=resultslist,,47,6,Review,Cited by: 1; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Stougaard2025799,ARTICLE,"Combining SGLT2is, GLP1-RAs and nsMRAs in Diabetes: A Scoping Review of Current and Future Perspectives","Stougaard, Elisabeth Buur and Curovic, Viktor Rotbain and Hansen, Tine Willum",2025,Diabetes Therapy,10.1007/S13300-025-01726-7,https://www.scopus.com/pages/publications/105000132494?origin=resultslist,799 - 811,16,5,Review,Cited by: 9; All Open Access; Gold Open Access; Green Open Access,True,True,True
Elian2025,ARTICLE,Molecular Biomarkers and Therapeutic Approach of Patients with Diabetes and Obstructive Sleep Apnea,"Elian, Viviana and Popovici, Violeta and Steriade, Alexandru Tudor and Radulian, Gabriela and Ozon, Emma Adriana and Moroșan, Elena and Musat, Madalina",2025,International Journal of Molecular Sciences,10.3390/ijms262010234,https://www.scopus.com/pages/publications/105020236758?origin=resultslist,,26,20,Review,Cited by: 5; All Open Access; Gold Open Access; Green Open Access,True,True,True
Zhou2026807,ARTICLE,Effects of Glucagon-Like Peptide-1 Receptor Agonists After Treatment Withdrawal: A Systematic Review and Meta-Analysis,"Zhou, Lei and Wei, Aiming and Pan, Chongsheng and Zhang, Jing and Hu, Peiqun and Li, Xiaoyi and Zhao, Xinyu and Hu, Yushi and He, Benxiang and Liu, Yunlu and Dan, Ranlin and Xu, Wen and Liang, Xinyue and Pan, Xiongfei and Zhu, Tianmin and Li, Hui and Wang, Yang",2026,Journal of General Internal Medicine,10.1007/s11606-025-09950-4,https://www.scopus.com/pages/publications/105022297077?origin=resultslist,807 - 818,41,3,Review,Cited by: 4; All Open Access; Green Open Access,True,False,True
Agurs-Collins2026,ARTICLE,GLP-1 Receptor Agonist Use in Cancer Survivors—Challenges and Opportunities: A Narrative Review,"Agurs-Collins, Tanya and Sauter, Edward R.",2026,Cancers,10.3390/cancers18162714,https://www.scopus.com/pages/publications/105048460650?origin=resultslist,,18,16,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Sibal2025,ARTICLE,"Macronutrient, Micronutrient Supplementation and Monitoring for Patients on GLP-1 Agonists: Can We Learn from Metabolic and Bariatric Surgery?","Sibal, Rhea and Balamurugan, G. and Langley, Jasmine and Graham, Yitka and Mahawar, Kamal",2025,Nutrients,10.3390/nu17233659,https://www.scopus.com/pages/publications/105024443788?origin=resultslist,,17,23,Review,Cited by: 14; All Open Access; Gold Open Access; Green Open Access,True,True,True
Schifano2026,ARTICLE,"GLP-1 and dual GIP/GLP-1 receptor agonists’ psychopharmacology and putative neuropsychiatric associated effects: a Bradford Hill–informed, systematic, evaluation","Schifano, F. and De Luca, M.A. and Bonaccorso, S. and Arillotta, Davide and Floresta, G. and Martinotti, G. and Papanti, G.D. and Corkery, J.M. and Chiappini, S. and Guirguis, A.",2026,Current Psychiatry Reports,10.1007/s11920-026-01709-w,https://www.scopus.com/pages/publications/105047937695?origin=resultslist,,28,1,Review,Cited by: 0; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Karakasis2024,ARTICLE,Mitigating Increased Cardiovascular Risk in Patients with Obstructive Sleep Apnea Using GLP-1 Receptor Agonists and SGLT2 Inhibitors: Hype or Hope?,"Karakasis, Paschalis and Sagris, Marios and Patoulias, Dimitrios and Koufakis, Theocharis and Theofilis, Panagiotis and Klisic, Aleksandra and Fragakis, Nikolaos and El Tanani, Mohamed and Rizzo, Manfredi",2024,Biomedicines,10.3390/biomedicines12112503,https://www.scopus.com/pages/publications/85210447222?origin=resultslist,,12,11,Review,Cited by: 21; All Open Access; Gold Open Access; Green Open Access,True,True,True
Wu2026,ARTICLE,GLP-1 receptor agonists in obesity-related knee osteoarthritis: from weight loss to therapeutic pathway reconstruction,"Wu, Jincan and Lei, Ying and Sa, Ren and Zhong, Yongquan and Lu, Yunqiong",2026,Frontiers in Pharmacology,10.3389/fphar.2026.1856307,https://www.scopus.com/pages/publications/105044500742?origin=resultslist,,17,,Review,Cited by: 0; All Open Access; Gold Open Access,True,True,False
Lin2025,ARTICLE,Glucagon-like peptide 1 receptor agonists and cancer risk: advancing precision medicine through mechanistic understanding and clinical evidence,"Lin, Anqi and Ding, Yanxi and Li, Zhengrui and Jiang, Aimin and Liu, Zaoqu and Wong, Hank Z. H. and Cheng, Quan and Zhang, Jian and Luo, Peng",2025,Biomarker Research,10.1186/s40364-025-00765-3,https://www.scopus.com/pages/publications/105001399325?origin=resultslist,,13,1,Review,Cited by: 50; All Open Access; Gold Open Access; Green Open Access,True,True,True
Jalleh2026,ARTICLE,The science of safety: adverse effects of GLP-1 receptor agonists as glucose-lowering and obesity medications,"Jalleh, Ryan J. and Talley, Nicholas J. and Horowitz, Michael and Nauck, Michael A.",2026,The Journal of clinical investigation,10.1172/JCI194740,https://www.scopus.com/pages/publications/105030225807?origin=resultslist,,136,4,Review,Cited by: 19; All Open Access; Gold Open Access; Green Open Access,True,True,True
Wang2025,ARTICLE,Perioperative Considerations of Novel Antidiabetic Agents in Heart Failure Patients Undergoing Cardiac Surgery,"Wang, Ashley and Bitzas, Savannah and Perez, Dilsa and Schwartz, Jonathon and Zaidi, Saleem and Oster, Jonathan and Bergese, Sergio D.",2025,Life,10.3390/life15030427,https://www.scopus.com/pages/publications/105001328186?origin=resultslist,,15,3,Review,Cited by: 3; All Open Access; Gold Open Access; Green Open Access,True,True,True
Arredouani2025,ARTICLE,"GLP-1 receptor agonists, are we witnessing the emergence of a paradigm shift for neuro-cardio-metabolic disorders?","Arredouani, Abdelilah",2025,Pharmacology and Therapeutics,10.1016/j.pharmthera.2025.108824,https://www.scopus.com/pages/publications/85218456662?origin=resultslist,,269,,Review,Cited by: 29; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
